100.0 , 0.0
99.99 , 0.11
99.98 , 0.22
99.97 , 0.33
99.96 , 0.44
99.95 , 0.56
99.94 , 0.67
99.93 , 0.78
99.92 , 0.89
99.91 , 1.0
99.9 , 1.11
99.89 , 1.22
99.88 , 1.33
99.87 , 1.45
99.86 , 1.56
99.85 , 1.67
99.84 , 1.78
99.83 , 1.89
99.82 , 2.0
99.81 , 2.11
99.8 , 2.22
99.79 , 2.33
99.78 , 2.45
99.77 , 2.56
99.76 , 2.67
99.75 , 2.78
99.74 , 2.89
99.73 , 3.0
99.72 , 3.11
99.71 , 3.22
99.7 , 3.33
99.69 , 3.45
99.68 , 3.56
99.67 , 3.67
99.66 , 3.78
99.65 , 3.89
99.64 , 4.0
99.63 , 4.11
99.62 , 4.22
99.61 , 4.34
99.6 , 4.45
99.59 , 4.56
99.58 , 4.67
99.57 , 4.78
99.56 , 4.89
99.55 , 5.0
99.54 , 5.11
99.53 , 5.23
99.52 , 5.34
99.51 , 5.45
99.5 , 5.56
99.49 , 5.67
99.48 , 5.78
99.47 , 5.89
99.46 , 6.0
99.45 , 6.11
99.44 , 6.23
99.43 , 6.34
99.42 , 6.45
99.41 , 6.56
99.4 , 6.67
99.39 , 6.78
99.38 , 6.89
99.37 , 7.0
99.36 , 7.12
99.35 , 7.23
99.34 , 7.34
99.33 , 7.45
99.32 , 7.56
99.31 , 7.67
99.3 , 7.78
99.29 , 7.89
99.28 , 8.01
99.27 , 8.12
99.26 , 8.23
99.25 , 8.34
99.24 , 8.45
99.23 , 8.56
99.22 , 8.67
99.21 , 8.78
99.2 , 8.89
99.19 , 9.01
99.18 , 9.12
99.17 , 9.23
99.16 , 9.34
99.15 , 9.45
99.14 , 9.56
99.13 , 9.67
99.12 , 9.78
99.11 , 9.9
99.1 , 10.01
99.09 , 10.12
99.08 , 10.23
99.07 , 10.34
99.06 , 10.45
99.05 , 10.56
99.04 , 10.67
99.03 , 10.79
99.02 , 10.9
99.01 , 11.01
99.0 , 11.12
98.99 , 11.23
98.98 , 11.34
98.97 , 11.45
98.96 , 11.56
98.95 , 11.68
98.94 , 11.79
98.93 , 11.9
98.92 , 12.01
98.91 , 12.12
98.9 , 12.23
98.89 , 12.34
98.88 , 12.45
98.87 , 12.57
98.86 , 12.68
98.85 , 12.79
98.84 , 12.9
98.83 , 13.01
98.82 , 13.12
98.81 , 13.23
98.8 , 13.34
98.79 , 13.46
98.78 , 13.57
98.77 , 13.68
98.76 , 13.79
98.75 , 13.9
98.74 , 14.01
98.73 , 14.12
98.72 , 14.23
98.71 , 14.35
98.7 , 14.46
98.69 , 14.57
98.68 , 14.68
98.67 , 14.79
98.66 , 14.9
98.65 , 15.01
98.64 , 15.12
98.63 , 15.24
98.62 , 15.35
98.61 , 15.46
98.6 , 15.57
98.59 , 15.68
98.58 , 15.79
98.57 , 15.9
98.56 , 16.01
98.55 , 16.13
98.54 , 16.24
98.53 , 16.35
98.52 , 16.46
98.51 , 16.57
98.5 , 16.68
98.49 , 16.79
98.48 , 16.9
98.47 , 17.02
98.46 , 17.13
98.45 , 17.24
98.44 , 17.35
98.43 , 17.46
98.42 , 17.57
98.41 , 17.68
98.4 , 17.79
98.39 , 17.91
98.38 , 18.02
98.37 , 18.13
98.36 , 18.24
98.35 , 18.35
98.34 , 18.46
98.33 , 18.57
98.32 , 18.69
98.31 , 18.8
98.3 , 18.91
98.29 , 19.02
98.28 , 19.13
98.27 , 19.24
98.26 , 19.35
98.25 , 19.46
98.24 , 19.58
98.23 , 19.69
98.22 , 19.8
98.21 , 19.91
98.2 , 20.02
98.19 , 20.13
98.18 , 20.24
98.17 , 20.35
98.16 , 20.47
98.15 , 20.58
98.14 , 20.69
98.13 , 20.8
98.12 , 20.91
98.11 , 21.02
98.1 , 21.13
98.09 , 21.25
98.08 , 21.36
98.07 , 21.47
98.06 , 21.58
98.05 , 21.69
98.04 , 21.8
98.03 , 21.91
98.02 , 22.02
98.01 , 22.14
98.0 , 22.25
97.99 , 22.36
97.98 , 22.47
97.97 , 22.58
97.96 , 22.69
97.95 , 22.8
97.94 , 22.91
97.93 , 23.03
97.92 , 23.14
97.91 , 23.25
97.9 , 23.36
97.89 , 23.47
97.88 , 23.58
97.87 , 23.69
97.86 , 23.81
97.85 , 23.92
97.84 , 24.03
97.83 , 24.14
97.82 , 24.25
97.81 , 24.36
97.8 , 24.47
97.79 , 24.58
97.78 , 24.7
97.77 , 24.81
97.76 , 24.92
97.75 , 25.03
97.74 , 25.14
97.73 , 25.25
97.72 , 25.36
97.71 , 25.48
97.7 , 25.59
97.69 , 25.7
97.68 , 25.81
97.67 , 25.92
97.66 , 26.03
97.65 , 26.14
97.64 , 26.25
97.63 , 26.37
97.62 , 26.48
97.61 , 26.59
97.6 , 26.7
97.59 , 26.81
97.58 , 26.92
97.57 , 27.03
97.56 , 27.15
97.55 , 27.26
97.54 , 27.37
97.53 , 27.48
97.52 , 27.59
97.51 , 27.7
97.5 , 27.81
97.49 , 27.93
97.48 , 28.04
97.47 , 28.15
97.46 , 28.26
97.45 , 28.37
97.44 , 28.48
97.43 , 28.59
97.42 , 28.7
97.41 , 28.82
97.4 , 28.93
97.39 , 29.04
97.38 , 29.15
97.37 , 29.26
97.36 , 29.37
97.35 , 29.48
97.34 , 29.6
97.33 , 29.71
97.32 , 29.82
97.31 , 29.93
97.3 , 30.04
97.29 , 30.15
97.28 , 30.26
97.27 , 30.38
97.26 , 30.49
97.25 , 30.6
97.24 , 30.71
97.23 , 30.82
97.22 , 30.93
97.21 , 31.04
97.2 , 31.16
97.19 , 31.27
97.18 , 31.38
97.17 , 31.49
97.16 , 31.6
97.15 , 31.71
97.14 , 31.82
97.13 , 31.93
97.12 , 32.05
97.11 , 32.16
97.1 , 32.27
97.09 , 32.38
97.08 , 32.49
97.07 , 32.6
97.06 , 32.71
97.05 , 32.83
97.04 , 32.94
97.03 , 33.05
97.02 , 33.16
97.01 , 33.27
97.0 , 33.38
96.99 , 33.49
96.98 , 33.61
96.97 , 33.72
96.96 , 33.83
96.95 , 33.94
96.94 , 34.05
96.93 , 34.16
96.92 , 34.27
96.91 , 34.39
96.9 , 34.5
96.89 , 34.61
96.88 , 34.72
96.87 , 34.83
96.86 , 34.94
96.85 , 35.05
96.84 , 35.17
96.83 , 35.28
96.82 , 35.39
96.81 , 35.5
96.8 , 35.61
96.79 , 35.72
96.78 , 35.83
96.77 , 35.95
96.76 , 36.06
96.75 , 36.17
96.74 , 36.28
96.73 , 36.39
96.72 , 36.5
96.71 , 36.61
96.7 , 36.73
96.69 , 36.84
96.68 , 36.95
96.67 , 37.06
96.66 , 37.17
96.65 , 37.28
96.64 , 37.39
96.63 , 37.51
96.62 , 37.62
96.61 , 37.73
96.6 , 37.84
96.59 , 37.95
96.58 , 38.06
96.57 , 38.17
96.56 , 38.29
96.55 , 38.4
96.54 , 38.51
96.53 , 38.62
96.52 , 38.73
96.51 , 38.84
96.5 , 38.95
96.49 , 39.07
96.48 , 39.18
96.47 , 39.29
96.46 , 39.4
96.45 , 39.51
96.44 , 39.62
96.43 , 39.73
96.42 , 39.85
96.41 , 39.96
96.4 , 40.07
96.39 , 40.18
96.38 , 40.29
96.37 , 40.4
96.36 , 40.52
96.35 , 40.63
96.34 , 40.74
96.33 , 40.85
96.32 , 40.96
96.31 , 41.07
96.3 , 41.18
96.29 , 41.3
96.28 , 41.41
96.27 , 41.52
96.26 , 41.63
96.25 , 41.74
96.24 , 41.85
96.23 , 41.96
96.22 , 42.08
96.21 , 42.19
96.2 , 42.3
96.19 , 42.41
96.18 , 42.52
96.17 , 42.63
96.16 , 42.74
96.15 , 42.86
96.14 , 42.97
96.13 , 43.08
96.12 , 43.19
96.11 , 43.3
96.1 , 43.41
96.09 , 43.52
96.08 , 43.64
96.07 , 43.75
96.06 , 43.86
96.05 , 43.97
96.04 , 44.08
96.03 , 44.19
96.02 , 44.31
96.01 , 44.42
96.0 , 44.53
95.99 , 44.64
95.98 , 44.75
95.97 , 44.86
95.96 , 44.97
95.95 , 45.09
95.94 , 45.2
95.93 , 45.31
95.92 , 45.42
95.91 , 45.53
95.9 , 45.64
95.89 , 45.75
95.88 , 45.87
95.87 , 45.98
95.86 , 46.09
95.85 , 46.2
95.84 , 46.31
95.83 , 46.42
95.82 , 46.54
95.81 , 46.65
95.8 , 46.76
95.79 , 46.87
95.78 , 46.98
95.77 , 47.09
95.76 , 47.2
95.75 , 47.32
95.74 , 47.43
95.73 , 47.54
95.72 , 47.65
95.71 , 47.76
95.7 , 47.87
95.69 , 47.99
95.68 , 48.1
95.67 , 48.21
95.66 , 48.32
95.65 , 48.43
95.64 , 48.54
95.63 , 48.65
95.62 , 48.77
95.61 , 48.88
95.6 , 48.99
95.59 , 49.1
95.58 , 49.21
95.57 , 49.32
95.56 , 49.44
95.55 , 49.55
95.54 , 49.66
95.53 , 49.77
95.52 , 49.88
95.51 , 49.99
95.5 , 50.1
95.49 , 50.22
95.48 , 50.33
95.47 , 50.44
95.46 , 50.55
95.45 , 50.66
95.44 , 50.77
95.43 , 50.89
95.42 , 51.0
95.41 , 51.11
95.4 , 51.22
95.39 , 51.33
95.38 , 51.44
95.37 , 51.55
95.36 , 51.67
95.35 , 51.78
95.34 , 51.89
95.33 , 52.0
95.32 , 52.11
95.31 , 52.22
95.3 , 52.34
95.29 , 52.45
95.28 , 52.56
95.27 , 52.67
95.26 , 52.78
95.25 , 52.89
95.24 , 53.0
95.23 , 53.12
